pool_idx,feed_id,feed_source,template_name,mixture_size,active_components,CO2,H2,Ar,N2,CH4,O2,CO,H2S
8,8,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,CH4,H2S",0.96,0.0010782514205119,0.0,0.0059579230371867,0.0054160486540867,0.0,0.0,0.0275477768882144
11,11,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,N2,CH4,H2S",0.98,0.0019588278299433,0.0053166535885114,0.0100796003329624,0.0007602626640061,0.0,0.0,0.0018846555845765
20,20,Random (Dirichlet),dirichlet,4,"CO2,Ar,CH4,CO",0.95,0.0,0.0184111544966366,0.0,0.0183809029490427,0.0,0.0132079425543205,0.0
31,31,Random (Dirichlet),dirichlet,7,"CO2,H2,Ar,N2,O2,CO,H2S",0.96,0.0035801659288709,0.0043575048064483,0.0155063763920841,0.0,0.0042981563763988,0.0074490694379147,0.004808727058283
46,46,Random (Dirichlet),dirichlet,3,"CO2,N2,H2S",0.98,0.0,0.0,0.0153916342684763,0.0,0.0,0.0,0.0046083657315236
47,47,Random (Dirichlet),dirichlet,6,"CO2,N2,CH4,O2,CO,H2S",0.99,0.0,0.0,0.0009507532960262,0.0035795216866197,0.0025463390023979,0.0015885814288954,0.0013348045860605
53,53,Random (Dirichlet),dirichlet,4,"CO2,Ar,N2,CH4",0.97,0.0,0.0062738415358516,0.0081228789917529,0.0156032794723954,0.0,0.0,0.0
54,54,Random (Dirichlet),dirichlet,3,"CO2,Ar,O2",0.99,0.0,0.0076294713110063,0.0,0.0,0.0023705286889936,0.0,0.0
61,61,Random (Dirichlet),dirichlet,6,"CO2,H2,N2,CH4,O2,H2S",0.95,0.0092768975258644,0.0,0.0033978810510511,0.010893107447781,0.0125259586762936,0.0,0.0139061552990096
62,62,Random (Dirichlet),dirichlet,5,"CO2,Ar,N2,O2,CO",0.98,0.0,0.0003085433857772,0.0047394025335744,0.0,0.007828855937418,0.0071231981432301,0.0
65,65,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,CH4,CO,H2S",0.98,0.002511835258072,0.0115353017990725,0.0,0.0038586645019399,0.0,8.684653046115513e-05,0.0020073519104542
76,76,Random (Dirichlet),dirichlet,5,"CO2,Ar,CH4,O2,CO",0.99,0.0,0.0011719562322701,0.0,0.007006062193188,0.0002149340145534,0.0016070475599884,0.0
83,83,Random (Dirichlet),dirichlet,5,"CO2,Ar,N2,CO,H2S",0.99,0.0,0.0061636832135719,0.0009654084152859,0.0,0.0,0.0024980974567056,0.0003728109144363
86,86,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,N2,CH4,CO",0.97,0.0053227306940311,0.0012524527059349,0.0075635101092242,0.0084717226493762,0.0,0.0073895838414334,0.0
113,113,Random (Dirichlet),dirichlet,7,"CO2,H2,N2,CH4,O2,CO,H2S",0.98,0.0064325374934771,0.0,0.0036782998235802,0.0071875657120402,0.0004149351894469,0.0011162468161313,0.001170414965324
126,126,Random (Dirichlet),dirichlet,6,"CO2,N2,CH4,O2,CO,H2S",0.98,0.0,0.0,0.0044639751415362,0.0049327654770814,0.0027319501221252,0.0051012657009837,0.0027700435582732
153,153,Random (Dirichlet),dirichlet,2,"CO2,N2",0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0
166,166,Random (Dirichlet),dirichlet,6,"CO2,Ar,CH4,O2,CO,H2S",0.98,0.0,0.0005721301997084,0.0,0.0097359552089288,0.0044483266914655,0.0047156250310796,0.0005279628688174
228,228,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,CH4,O2,H2S",0.99,6.205642965948004e-05,0.0020911585166012,0.0,0.0029965031470313,0.0004584983265133,0.0,0.0043917835801946
274,274,Random (Dirichlet),dirichlet,4,"CO2,CH4,O2,CO",0.95,0.0,0.0,0.0,0.0002793011766792,0.0325915726649202,0.0171291261584005,0.0
279,279,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,N2,O2,CO",0.97,0.0120657466771317,0.0087544240093818,0.0013619219142115,0.0,0.0043498110543591,0.0034680963449156,0.0
284,284,Random (Dirichlet),dirichlet,6,"CO2,H2,N2,CH4,CO,H2S",0.99,0.0075365465320278,0.0,0.0013063427983408,0.0008207874598717,0.0,0.0002490989944485,8.722421531099446e-05
287,287,Random (Dirichlet),dirichlet,4,"CO2,H2,Ar,O2",0.97,0.014766648743608,0.0050529159252044,0.0,0.0,0.0101804353311875,0.0,0.0
313,313,Random (Dirichlet),dirichlet,6,"CO2,Ar,N2,O2,CO,H2S",0.95,0.0,0.0076833849626933,0.0037682377310145,0.0,0.0110770683333268,0.0221720345136285,0.0052992744593367
318,318,Random (Dirichlet),dirichlet,5,"CO2,Ar,N2,O2,CO",0.98,0.0,0.0027876675006659,0.0111495816503152,0.0,0.0023302288429148,0.0037325220061039,0.0
329,329,Random (Dirichlet),dirichlet,5,"CO2,Ar,CH4,O2,H2S",0.99,0.0,0.0007545978815753,0.0,0.0028255580325996,0.0005404603929707,0.0,0.0058793836928542
341,341,Random (Dirichlet),dirichlet,4,"CO2,CH4,O2,H2S",0.97,0.0,0.0,0.0,0.0178598090571647,0.0115289208000868,0.0,0.0006112701427484
343,343,Random (Dirichlet),dirichlet,4,"CO2,H2,Ar,O2",0.96,0.0246289881374037,0.0025719734059742,0.0,0.0,0.012799038456622,0.0,0.0
353,353,Random (Dirichlet),dirichlet,3,"CO2,Ar,O2",0.99,0.0,0.0020267785992356,0.0,0.0,0.0079732214007643,0.0,0.0
384,384,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,O2,CO",0.99,0.0029709738660414,0.0,0.0044643116017178,0.0,0.0015986385366873,0.0009660759955533,0.0
410,410,Random (Dirichlet),dirichlet,3,"CO2,H2,Ar",0.97,0.0099099285222525,0.0200900714777474,0.0,0.0,0.0,0.0,0.0
415,415,Random (Dirichlet),dirichlet,4,"CO2,H2,O2,H2S",0.97,0.0116478210106695,0.0,0.0,0.0,0.0056856141521173,0.0,0.0126665648372132
417,417,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,CH4,CO",0.97,0.0036550330288569,0.0,0.0109946780402443,0.0070211369283299,0.0,0.0083291520025687,0.0
421,421,Random (Dirichlet),dirichlet,5,"CO2,H2,Ar,N2,CH4",0.95,0.0154617277753283,0.0015221636569258,0.0273676191484274,0.0056484894193183,0.0,0.0,0.0
456,456,Random (Dirichlet),dirichlet,5,"CO2,N2,CH4,O2,CO",0.97,0.0,0.0,0.000923056258043,0.0106785037462868,0.0152088544587425,0.0031895855369275,0.0
466,466,Random (Dirichlet),dirichlet,5,"CO2,Ar,O2,CO,H2S",0.99,0.0,0.0005405088857866,0.0,0.0,0.003570208243796,0.0027396570290996,0.0031496258413177
476,476,Random (Dirichlet),dirichlet,7,"CO2,H2,Ar,N2,O2,CO,H2S",0.96,0.0133716870324602,0.0072577077909825,0.0023983919159356,0.0,0.0021242520522751,0.0073622690599868,0.0074856921483595
505,505,Random (Dirichlet),dirichlet,7,"CO2,H2,Ar,N2,CH4,O2,H2S",0.97,0.0074471888090406,6.141623689062187e-06,0.0009300371860228,0.0030942726346726,0.0030560074262306,0.0,0.0154663523203442
512,512,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,N2,CO,H2S",0.97,0.0095493410958591,0.0122062167047394,0.002198381281369,0.0,0.0,0.0013859511537807,0.0046601097642516
515,515,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,CH4,CO",0.97,0.0021973422033137,0.0,0.0146928217087001,0.0015596980047636,0.0,0.0115501380832224,0.0
538,538,Random (Dirichlet),dirichlet,4,"CO2,N2,CH4,O2",0.95,0.0,0.0,0.0181869500619335,0.0199340642092774,0.0118789857287889,0.0,0.0
544,544,Random (Dirichlet),dirichlet,3,"CO2,Ar,CO",0.95,0.0,0.0375566339393235,0.0,0.0,0.0,0.0124433660606765,0.0
572,572,Random (Dirichlet),dirichlet,4,"CO2,CH4,O2,H2S",0.96,0.0,0.0,0.0,0.0285424968311684,0.0008141663308649,0.0,0.0106433368379665
593,593,Random (Dirichlet),dirichlet,4,"CO2,Ar,CH4,O2",0.97,0.0,0.0030010414497209,0.0,0.0023080159932692,0.0246909425570099,0.0,0.0
604,604,Random (Dirichlet),dirichlet,5,"CO2,H2,CH4,O2,CO",0.98,0.004604734528046,0.0,0.0,0.002622610038952,0.0043596086844102,0.0084130467485916,0.0
606,606,Random (Dirichlet),dirichlet,4,"CO2,H2,Ar,O2",0.95,0.0070282110655208,0.0106968111081512,0.0,0.0,0.0322749778263279,0.0,0.0
619,619,Random (Dirichlet),dirichlet,2,"CO2,CH4",0.99,0.0,0.0,0.0,0.01,0.0,0.0,0.0
639,639,Random (Dirichlet),dirichlet,6,"CO2,H2,N2,O2,CO,H2S",0.97,0.0064213802337577,0.0,0.0033928973035358,0.0,0.0045426126917322,0.0134689451019197,0.0021741646690544
643,643,Random (Dirichlet),dirichlet,4,"CO2,H2,N2,O2",0.95,0.0197068061403568,0.0,0.0250508972882435,0.0,0.0052422965713996,0.0,0.0
666,666,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,N2,CH4,H2S",0.96,0.0102579878478445,0.0120852044871041,0.0020055778474017,0.0012948099152948,0.0,0.0,0.0143564199023547
672,672,Random (Dirichlet),dirichlet,4,"CO2,N2,O2,H2S",0.98,0.0,0.0,0.0040411587785192,0.0,0.0136024301793586,0.0,0.0023564110421221
680,680,Random (Dirichlet),dirichlet,5,"CO2,H2,CH4,O2,H2S",0.98,0.0058701328039657,0.0,0.0,0.0022333195211901,0.0088813874599365,0.0,0.0030151602149074
700,700,Systematic,systematic_grid,4,"CO2,H2,Ar,N2",0.96,0.0,0.02,0.02,0.0,0.0,0.0,0.0
713,713,Systematic,systematic_grid,4,"CO2,H2,Ar,N2",0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0
714,714,Systematic,systematic_grid,4,"CO2,Ar,CH4,CO",0.98,0.0,0.0,0.0,0.02,0.0,0.0,0.0
715,715,Systematic,systematic_grid,4,"CO2,N2,CH4,O2",0.96,0.0,0.0,0.0,0.0,0.04,0.0,0.0
717,717,Systematic,systematic_grid,4,"CO2,Ar,N2,CO",0.96,0.0,0.02,0.01,0.0,0.0,0.01,0.0
721,721,Systematic,systematic_grid,3,"CO2,H2,CH4",0.96,0.01,0.0,0.0,0.03,0.0,0.0,0.0
733,733,Systematic,systematic_grid,4,"CO2,CH4,O2,H2S",0.95,0.0,0.0,0.0,0.03,0.0,0.0,0.02
734,734,Systematic,systematic_grid,4,"CO2,Ar,CO,H2S",0.96,0.0,0.01,0.0,0.0,0.0,0.0,0.03
743,743,Systematic,systematic_grid,4,"CO2,H2,CH4,H2S",0.95,0.03,0.0,0.0,0.02,0.0,0.0,0.0
746,746,Systematic,systematic_grid,3,"CO2,CH4,H2S",0.98,0.0,0.0,0.0,0.01,0.0,0.0,0.01
752,752,Systematic,systematic_grid,4,"CO2,H2,CH4,H2S",0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0
816,816,Systematic,systematic_grid,4,"CO2,H2,N2,O2",0.95,0.0,0.0,0.01,0.0,0.04,0.0,0.0
822,822,Systematic,systematic_grid,4,"CO2,N2,CO,H2S",0.96,0.0,0.0,0.02,0.0,0.0,0.02,0.0
824,824,Systematic,systematic_grid,4,"CO2,Ar,O2,H2S",0.98,0.0,0.02,0.0,0.0,0.0,0.0,0.0
826,826,Systematic,systematic_grid,3,"CO2,H2,H2S",0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0
838,838,Systematic,systematic_grid,4,"CO2,CH4,CO,H2S",0.95,0.0,0.0,0.0,0.01,0.0,0.01,0.03
861,861,Systematic,systematic_grid,3,"CO2,H2,N2",0.95,0.02,0.0,0.03,0.0,0.0,0.0,0.0
867,867,Systematic,systematic_grid,4,"CO2,Ar,O2,CO",0.96,0.0,0.0,0.0,0.0,0.02,0.02,0.0
889,889,Systematic,systematic_grid,4,"CO2,Ar,N2,O2",0.95,0.0,0.02,0.02,0.0,0.01,0.0,0.0
932,932,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.95,0.0260608209588286,0.0100244532828695,0.0064895177763308,0.0073955032296161,7.572602007768687e-06,2.236225312002208e-06,1.989592503513208e-05
935,935,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.99,0.0079815533347754,6.98497269028409e-07,0.0020031288936554,2.209850810829956e-06,9.644341581031504e-06,2.251075587449183e-06,5.140063206848325e-07
972,972,industrial_range,bravo_dome_pipeline,2,"CO2,N2",0.997,0.0,0.0,0.003,0.0,0.0,0.0,0.0
982,982,industrial_range,oxyfuel_unspecified_48,6,"CO2,H2,N2,O2,CO,H2S",0.9771503583894628,0.0146589462896489,0.0,0.0010850269484217,0.0,0.0071036683724666,1e-06,1e-06
