pool_idx,feed_id,feed_source,template_name,mixture_size,active_components,CO2,H2,Ar,N2,CH4,O2,CO,H2S
17,17,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,O2,CO,H2S",0.97,0.0034706431722501,0.0002374976003636,0.0,0.0,0.0048060333118597,0.0156737323574895,0.0058120935580369
21,21,Random (Dirichlet),dirichlet,4,"CO2,N2,CH4,H2S",0.96,0.0,0.0,0.0133055090924398,0.0013545349403609,0.0,0.0,0.0253399559671992
38,38,Random (Dirichlet),dirichlet,5,"CO2,N2,O2,CO,H2S",0.97,0.0,0.0,0.0108228793740733,0.0,0.0026818489278387,0.003320892137461,0.0131743795606269
44,44,Random (Dirichlet),dirichlet,2,"CO2,Ar",0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0
81,81,Random (Dirichlet),dirichlet,5,"CO2,Ar,CH4,O2,H2S",0.98,0.0,0.0045856784871285,0.0,0.0077590862952495,0.0007687406803496,0.0,0.0068864945372723
82,82,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,CH4,O2,H2S",0.99,0.0010235293745407,0.0061310365245108,0.0,0.0009528262616248,0.0012342815323309,0.0,0.0006583263069926
106,106,Random (Dirichlet),dirichlet,4,"CO2,Ar,O2,H2S",0.99,0.0,0.0015246070097184,0.0,0.0,0.0031139917640821,0.0,0.0053614012261993
188,188,Random (Dirichlet),dirichlet,3,"CO2,Ar,O2",0.97,0.0,0.0188736445078937,0.0,0.0,0.0111263554921062,0.0,0.0
207,207,Random (Dirichlet),dirichlet,3,"CO2,N2,O2",0.96,0.0,0.0,0.0289276719249914,0.0,0.0110723280750085,0.0,0.0
217,217,Random (Dirichlet),dirichlet,5,"CO2,H2,CH4,CO,H2S",0.98,0.0010129517973992,0.0,0.0,0.0063361044228381,0.0,0.0103522063625117,0.0022987374172509
221,221,Random (Dirichlet),dirichlet,3,"CO2,CO,H2S",0.96,0.0,0.0,0.0,0.0,0.0,0.0041271760373934,0.0358728239626065
231,231,Random (Dirichlet),dirichlet,5,"CO2,H2,Ar,O2,H2S",0.99,0.0043637401301035,0.0005785295024096,0.0,0.0,0.0016268850766054,0.0,0.0034308452908813
255,255,Random (Dirichlet),dirichlet,7,"CO2,H2,Ar,N2,CH4,O2,CO",0.98,0.0001689332532821,0.0012271319153143,0.0053202910268714,0.0111589591364137,0.000302286802882,0.0018223978652362,0.0
264,264,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,CH4,O2",0.95,0.0016778591148518,0.0,0.0090603542962993,0.0330608318717827,0.006200954717066,0.0,0.0
273,273,Random (Dirichlet),dirichlet,3,"CO2,N2,CH4",0.97,0.0,0.0,0.0102592230444175,0.0197407769555825,0.0,0.0,0.0
343,343,Random (Dirichlet),dirichlet,4,"CO2,H2,Ar,O2",0.96,0.0246289881374037,0.0025719734059742,0.0,0.0,0.012799038456622,0.0,0.0
344,344,Random (Dirichlet),dirichlet,6,"CO2,Ar,N2,CH4,O2,H2S",0.95,0.0,0.0069150152270476,0.0096972900132794,0.0218620008712405,0.0061050089151271,0.0,0.0054206849733053
375,375,Random (Dirichlet),dirichlet,3,"CO2,H2,N2",0.97,0.0142920894125538,0.0,0.0157079105874461,0.0,0.0,0.0,0.0
438,438,Random (Dirichlet),dirichlet,3,"CO2,Ar,CH4",0.99,0.0,0.0059211714723356,0.0,0.0040788285276643,0.0,0.0,0.0
464,464,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,CH4,H2S",0.95,0.0223492013924113,0.0,0.0116953008400082,0.0002643334766084,0.0,0.0,0.0156911642909719
480,480,Random (Dirichlet),dirichlet,5,"CO2,H2,Ar,O2,H2S",0.95,0.0040595919024534,0.0065531359045546,0.0,0.0,0.0054381184075163,0.0,0.0339491537854756
507,507,Random (Dirichlet),dirichlet,5,"CO2,N2,O2,CO,H2S",0.97,0.0,0.0,0.0077933463846992,0.0,0.0023176048581014,0.0121921572926159,0.0076968914645834
513,513,Random (Dirichlet),dirichlet,4,"CO2,Ar,CH4,H2S",0.98,0.0,0.002432481342538,0.0,0.0076625532699899,0.0,0.0,0.009904965387472
526,526,Random (Dirichlet),dirichlet,4,"CO2,CH4,O2,CO",0.99,0.0,0.0,0.0,0.0006640811856668,0.0071737092414652,0.0021622095728679,0.0
580,580,Random (Dirichlet),dirichlet,2,"CO2,CH4",0.96,0.0,0.0,0.0,0.04,0.0,0.0,0.0
627,627,Random (Dirichlet),dirichlet,5,"CO2,Ar,CH4,CO,H2S",0.95,0.0,0.0342962907536344,0.0,0.008396337335088,0.0,0.0003068140813324,0.007000557829945
680,680,Random (Dirichlet),dirichlet,5,"CO2,H2,CH4,O2,H2S",0.98,0.0058701328039657,0.0,0.0,0.0022333195211901,0.0088813874599365,0.0,0.0030151602149074
706,706,Systematic,systematic_grid,4,"CO2,H2,Ar,CH4",0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0
710,710,Systematic,systematic_grid,4,"CO2,O2,CO,H2S",0.95,0.0,0.0,0.0,0.0,0.05,0.0,0.0
747,747,Systematic,systematic_grid,4,"CO2,H2,Ar,N2",0.97,0.02,0.0,0.01,0.0,0.0,0.0,0.0
