pool_idx,feed_id,feed_source,template_name,mixture_size,active_components,CO2,H2,Ar,N2,CH4,O2,CO,H2S
0,0,Random (Dirichlet),dirichlet,4,"CO2,Ar,N2,H2S",0.97,0.0,0.0053162296685781,0.0039703896863282,0.0,0.0,0.0,0.0207133806450935
10,10,Random (Dirichlet),dirichlet,3,"CO2,N2,CO",0.98,0.0,0.0,0.005965250170386,0.0,0.0,0.0140347498296139,0.0
18,18,Random (Dirichlet),dirichlet,5,"CO2,Ar,N2,CO,H2S",0.98,0.0,0.00611009043452,0.0050042740779883,0.0,0.0,0.007990111579394,0.0008955239080975
21,21,Random (Dirichlet),dirichlet,4,"CO2,N2,CH4,H2S",0.96,0.0,0.0,0.0133055090924398,0.0013545349403609,0.0,0.0,0.0253399559671992
31,31,Random (Dirichlet),dirichlet,7,"CO2,H2,Ar,N2,O2,CO,H2S",0.96,0.0035801659288709,0.0043575048064483,0.0155063763920841,0.0,0.0042981563763988,0.0074490694379147,0.004808727058283
38,38,Random (Dirichlet),dirichlet,5,"CO2,N2,O2,CO,H2S",0.97,0.0,0.0,0.0108228793740733,0.0,0.0026818489278387,0.003320892137461,0.0131743795606269
41,41,Random (Dirichlet),dirichlet,4,"CO2,N2,CH4,CO",0.98,0.0,0.0,0.0089940785926547,0.0060621099000732,0.0,0.004943811507272,0.0
47,47,Random (Dirichlet),dirichlet,6,"CO2,N2,CH4,O2,CO,H2S",0.99,0.0,0.0,0.0009507532960262,0.0035795216866197,0.0025463390023979,0.0015885814288954,0.0013348045860605
59,59,Random (Dirichlet),dirichlet,4,"CO2,H2,Ar,CH4",0.97,0.0146776409427776,0.0119450353701053,0.0,0.003377323687117,0.0,0.0,0.0
62,62,Random (Dirichlet),dirichlet,5,"CO2,Ar,N2,O2,CO",0.98,0.0,0.0003085433857772,0.0047394025335744,0.0,0.007828855937418,0.0071231981432301,0.0
75,75,Random (Dirichlet),dirichlet,3,"CO2,CH4,O2",0.97,0.0,0.0,0.0,0.0004103386703441,0.0295896613296559,0.0,0.0
92,92,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,CH4,O2,H2S",0.97,0.0096865461564012,0.0083054174700521,0.0,0.0046316545130756,0.0028088156972879,0.0,0.0045675661631829
129,129,Random (Dirichlet),dirichlet,4,"CO2,Ar,CH4,O2",0.99,0.0,0.0014543640981256,0.0,0.0054048403602369,0.0031407955416373,0.0,0.0
134,134,Random (Dirichlet),dirichlet,5,"CO2,H2,Ar,CO,H2S",0.99,0.0036905482528231,0.0054093077078933,0.0,0.0,0.0,0.0007296880303703,0.0001704560089132
137,137,Random (Dirichlet),dirichlet,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S",0.95,0.0059046375174568,7.006478874123759e-05,0.0013053452408773,0.0068050485653429,0.0093381280610371,0.0158094356729485,0.0107673401535958
146,146,Random (Dirichlet),dirichlet,3,"CO2,H2,CO",0.96,0.0398712450416649,0.0,0.0,0.0,0.0,0.000128754958335,0.0
188,188,Random (Dirichlet),dirichlet,3,"CO2,Ar,O2",0.97,0.0,0.0188736445078937,0.0,0.0,0.0111263554921062,0.0,0.0
192,192,Random (Dirichlet),dirichlet,8,"CO2,H2,Ar,N2,CH4,O2,CO,H2S",0.97,0.0001428553526089,0.0042660405670678,0.0075826476073531,0.005066123029734,0.0027204022509562,0.0054025487932317,0.0048193823990479
199,199,Random (Dirichlet),dirichlet,5,"CO2,H2,N2,CH4,CO",0.96,0.0030783978883465,0.0,0.0257674309516281,0.0075840151505072,0.0,0.0035701560095181,0.0
220,220,Random (Dirichlet),dirichlet,7,"CO2,H2,N2,CH4,O2,CO,H2S",0.99,0.0020931590210945,0.0,0.0002123599633966,0.0062616903736189,0.0002615409609709,2.8435404400795248e-05,0.0011428142765181
222,222,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,N2,CH4,O2",0.95,0.0044951003625681,0.0088886404910505,0.0116355040854086,0.0180506103959994,0.0069301446649732,0.0,0.0
