idx,split,source_id,temperature,pressure,actual,predicted,residual
3280,test,16,295.0,73.96160983250184,3.7154630801998905,2.2009322074210473,1.5145308727788431
15098,test,77,295.0,73.85081595358218,4.421455476481413,2.354547325373133,2.0669081511082803
3084,test,15,295.0,71.46956299387485,3.794276116319361,2.255419579600826,1.538856536718535
4238,test,21,295.0,72.30745852342324,3.592105781514539,2.032874996476508,1.559230785038031
3281,test,16,295.0,75.06564760277415,3.757483192872991,2.2157628383549905,1.5417203545180005
14520,test,74,295.0,68.89796106756175,3.628610646812058,2.1982528637768297,1.430357783035228
18594,test,95,295.0,74.0400670639817,4.255304496348873,2.2988651403903333,1.9564393559585396
2113,test,10,295.0,83.21683204718366,4.282809442470748,2.251887277786878,2.0309221646838704
2107,test,10,295.0,72.95361589426764,3.854638186711037,2.1140206440469598,1.740617542664077
7939,test,40,295.0,66.11622376179189,3.380169790325028,2.1737885737066023,1.2063812166184258
12783,test,65,295.0,68.08912499757307,3.500217258243646,2.1806221263521053,1.3195951318915409
15486,test,79,295.0,69.62961130712036,3.608802086523855,2.0052449428763026,1.6035571436475524
14326,test,73,295.0,77.05702456963606,4.8996991308229605,2.4003762080033795,2.499322922819581
4061,test,21,200.0,162.87521207850523,0.935121496014542,2.3390857066967925,-1.4039642106822505
14126,test,72,295.0,78.77811011209876,4.838874717401701,2.4187331660596243,2.420141551342077
5022,test,25,290.0,67.33819692261487,3.28184559771064,2.245658087533755,1.0361875101768852
18589,test,95,295.0,70.97001393055785,3.980208646016837,2.2576248619822223,1.7225837840346148
15097,test,77,295.0,73.00976898459065,4.300919105968615,2.3432494717384458,1.957669634230169
16080,test,82,295.0,76.16027520748665,4.644853366473201,2.388631386728221,2.2562219797449794
9881,test,50,300.0,81.97127040646058,5.548796010657477,2.299798284702902,3.248997725954575
16275,test,83,295.0,67.95023101553966,3.5996630416111883,2.183519016958442,1.4161440246527461
9872,test,50,295.0,77.60029303468531,3.781795183091526,2.193167139251173,1.588628043840353
7553,test,38,295.0,76.09120193226093,4.011827394071349,2.206287829707051,1.805539564364298
11222,test,57,290.0,73.9214456366045,3.4861875737531025,2.307916731679441,1.1782708420736614
6979,test,35,295.0,69.79711561585033,3.845508074266116,2.2800109640962916,1.5654971101698245
15106,test,77,295.0,80.57919170551442,5.035247795932063,2.4449301548535374,2.590317641078526
12377,test,63,290.0,74.49076781580152,3.2348869404767244,2.204148170611134,1.0307387698655903
3477,test,17,295.0,63.46145731232598,3.292625326627155,2.224100270129057,1.068525056498098
14906,test,76,290.0,71.63033331217356,3.348572008523479,2.2774562783729237,1.0711157301505554
3277,test,16,295.0,70.64949652168488,3.594334971274509,2.15644031467572,1.4378946565987891
8332,test,42,295.0,84.69859896969214,4.362556438604583,2.253863484428294,2.1086929541762895
11030,test,56,295.0,78.03880899055748,4.478342126061478,2.2893661758848936,2.1889759501765846
12191,test,62,290.0,67.04559108890622,3.2719436474378827,2.249931729247592,1.0220119181902905
2686,test,13,295.0,67.91017148753726,3.650922393827517,2.228423418870264,1.4224989749572527
12384,test,63,295.0,75.44662817302135,4.3320897017595765,2.2649037658941467,2.06718593586543
12784,test,65,295.0,68.96870937171224,3.5394509625701347,2.1924376563402035,1.3470133062299312
9866,test,50,295.0,68.37621540804786,3.4351129672864773,2.0692593395169894,1.365853627769488
11221,test,57,290.0,72.52308545678574,3.378057866086857,2.289132443408178,1.0889254226786789
15686,test,80,295.0,70.92447333722585,3.788779836518637,2.11836407670161,1.6704157598170268
13165,test,67,290.0,67.74223608016699,3.2467817326930115,2.2430427604149514,1.00373897227806
15297,test,78,295.0,65.09277984036615,3.380570957267048,2.23944316732333,1.141127789943718
17242,test,88,295.0,76.67932448040548,4.579837537489413,2.311274793090675,2.2685627443987384
11032,test,56,295.0,79.53413042594559,4.583068392702605,2.3094529530567485,2.273615439645856
8718,test,44,295.0,77.62801307581435,4.074000660915999,2.227490970243494,1.8465096906725051
5418,test,27,295.0,69.00289975460646,3.769564313489872,2.267957642829643,1.5016066706602293
9880,test,50,300.0,81.40617883263263,5.511424612858139,2.29220736279548,3.219217250062659
6183,test,31,295.0,63.384597332522965,3.3340693785956947,2.2261783198365066,1.1078910587591881
13547,test,69,290.0,69.24773322010462,3.3166311684239647,2.2663808797431244,1.0502502886808402
572,test,2,295.0,69.5839320921966,3.6940377615127886,2.1756441225114855,1.518393639001303
4242,test,21,295.0,80.20871446720611,3.884564149194165,2.139013223351313,1.7455509258428523
6982,test,35,295.0,71.1101813324093,3.952531407152748,2.2976494846154907,1.6548819225372573
12385,test,63,295.0,76.80933113914865,4.485993654398727,2.2832090679629147,2.202784586435812
8712,test,44,295.0,69.28812653685395,3.631126477086531,2.115460582898905,1.515665894187626
6583,test,33,295.0,64.63455678339761,3.4024991296987084,2.1818564077110665,1.220642721987642
16074,test,82,290.0,74.08108643758483,3.6571508815295033,2.3127860276142798,1.3443648539152235
19358,test,99,295.0,75.21503871853483,3.7138218444159294,2.1861279576672956,1.5276938867486338
19352,test,99,295.0,67.71868499871039,3.4727246081846888,2.0854288163715324,1.3872957918131563
11232,test,57,295.0,79.46379343522727,4.865818516122808,2.430282993214533,2.4355355229082747
12789,test,65,295.0,73.36663124240808,3.732238704228496,2.251515305413264,1.4807233988152322
6388,test,32,295.0,66.62477036217527,3.481898777748609,2.2166435182562196,1.2652552594923892
8711,test,44,295.0,67.89814544702722,3.563307468222252,2.0967888516156705,1.4665186166065816
17245,test,88,295.0,80.36081036396503,4.643405776755093,2.3607284980901255,2.282677278664967
8329,test,42,295.0,79.4034629811085,4.058038806257082,2.1827334836122105,1.8753053226448717
11803,test,60,295.0,66.88503192961831,3.562382129075724,2.187611196201104,1.37477093287462
3480,test,17,295.0,63.79037129750208,3.320087461164508,2.2285185989403686,1.0915688622241393
14526,test,74,295.0,74.19704832685716,3.911369973402634,2.2694359422412305,1.6419340311614037
5422,test,27,295.0,70.31504056714579,3.773637202694228,2.2855837391350207,1.4880534635592073
16472,test,84,295.0,72.52258340768753,4.284518674634211,2.2739460204523,2.010572654181911
14120,test,72,295.0,73.96843290009598,4.478392057912953,2.354124373218852,2.124267684694101
4829,test,24,295.0,75.50914050010734,3.7988641506959313,2.191763630187225,1.6071005205087063
6973,test,35,295.0,67.17098418273241,3.637179307691764,2.244733922695403,1.392445384996361
2304,test,11,290.0,71.99785649960876,3.337547469888614,2.2532848765943783,1.0842625932942358
16075,test,82,295.0,72.41995765723175,4.368517600937992,2.3383873909648543,2.0301302099731373
11612,test,59,290.0,71.6563141495002,3.3443363966372543,2.2748343898090155,1.0695020068282388
5214,test,26,295.0,68.87910593671917,3.742969544912592,2.237508177639498,1.505461367273094
3081,test,15,295.0,69.52120369676229,3.699491207832108,2.229247107546385,1.470244100285723
