idx,split,source_id,temperature,pressure,actual,predicted,residual
3280,test,16,295.0,73.96160983250184,3.7154630801998905,3.7652662991943866,-0.049803218994496135
15098,test,77,295.0,73.85081595358218,4.421455476481413,4.468419496308698,-0.04696401982728471
5950,test,30,270.0,41.98652801832636,1.6617066682894688,1.6315036313255873,0.03020303696388149
4238,test,21,295.0,72.30745852342324,3.592105781514539,3.658565030509057,-0.06645924899451794
3281,test,16,295.0,75.06564760277415,3.757483192872991,3.7956870641594564,-0.03820387128646541
14520,test,74,295.0,68.89796106756175,3.628610646812058,3.660417728785585,-0.03180708197352722
559,test,2,285.0,68.66925553319804,2.403973231147833,2.4358177998762183,-0.03184456872838526
2074,test,10,275.0,74.89804942713752,1.8892423872234705,1.8557080406654347,0.03353434655803578
18594,test,95,295.0,74.0400670639817,4.255304496348873,4.222892450888143,0.03241204546073018
2113,test,10,295.0,83.21683204718366,4.282809442470748,4.380476783973109,-0.097667341502361
7904,test,40,275.0,48.58487377113145,1.671260715279813,1.7154807406252843,-0.044220025345471425
7939,test,40,295.0,66.11622376179189,3.380169790325028,3.4174012116882784,-0.037231421363250305
12783,test,65,295.0,68.08912499757307,3.500217258243646,3.58727539324272,-0.087058134999074
15486,test,79,295.0,69.62961130712036,3.608802086523855,3.6622297144022684,-0.053427627878413375
14326,test,73,295.0,77.05702456963606,4.8996991308229605,4.754441891013744,0.1452572398092169
4232,test,21,290.0,76.04332600849015,2.8370001085709333,2.8983756887446983,-0.06137558017376499
14126,test,72,295.0,78.77811011209876,4.838874717401701,4.937561520897671,-0.09868680349597003
5988,test,30,290.0,63.28247891405416,3.080470536557431,3.0265501956493805,0.053920340908050424
16855,test,86,290.0,68.98725473503605,3.1470977641421203,3.18094428592173,-0.033846521779609784
5022,test,25,290.0,67.33819692261487,3.28184559771064,3.2019861466009316,0.0798594511097086
15478,test,79,290.0,66.37651942927343,2.7417352630897085,2.7992996678712894,-0.05756440478158087
5942,test,30,265.0,39.33738405428104,1.5539789251179137,1.5220169908701349,0.03196193424777882
16080,test,82,295.0,76.16027520748665,4.644853366473201,4.6850704183620016,-0.04021705188880098
7903,test,40,275.0,47.39997891799868,1.6660630079804968,1.7038295541257784,-0.03776654614528163
9872,test,50,295.0,77.60029303468531,3.781795183091526,3.8363672625360654,-0.054572079444539234
