CO2,H2,Ar,N2,CH4,O2,CO,H2S,mixture_size,active_components,feed_source,template_name
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.96,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.97,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,2,"CO2,O2",random,dirichlet
0.98,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,2,"CO2,O2",random,dirichlet
0.98,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,2,"CO2,O2",random,dirichlet
0.98,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,2,"CO2,O2",random,dirichlet
0.98,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,2,"CO2,O2",random,dirichlet
0.98,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,2,"CO2,O2",random,dirichlet
0.98,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,2,"CO2,O2",random,dirichlet
0.98,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,2,"CO2,O2",random,dirichlet
0.98,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,2,"CO2,O2",random,dirichlet
0.98,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,2,"CO2,O2",random,dirichlet
0.98,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,2,"CO2,O2",random,dirichlet
0.98,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,2,"CO2,O2",random,dirichlet
0.98,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,2,"CO2,O2",random,dirichlet
0.98,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,2,"CO2,O2",random,dirichlet
