pool_idx,feed_id,feed_source,template_name,mixture_size,active_components,CO2,H2,Ar,N2,CH4,O2,CO,H2S
35,35,Random (Dirichlet),dirichlet,6,"CO2,H2,CH4,O2,CO,H2S",0.97,0.0006947631488706,0.0,0.0,0.0011972687047871,0.0064342516717191,0.0058310819745639,0.0158426345000591
69,69,Random (Dirichlet),dirichlet,4,"CO2,Ar,O2,H2S",0.97,0.0,0.0155533331266141,0.0,0.0,0.0032822117346006,0.0,0.0111644551387852
102,102,Random (Dirichlet),dirichlet,4,"CO2,H2,N2,CO",0.99,0.0025470400397095,0.0,0.0046053606662782,0.0,0.0,0.0028475992940121,0.0
232,232,Random (Dirichlet),dirichlet,7,"CO2,H2,N2,CH4,O2,CO,H2S",0.96,0.0030298890081396,0.0,0.014094108954942,0.0057190562082508,0.0090634569770123,0.006512542237724,0.001580946613931
319,319,Random (Dirichlet),dirichlet,6,"CO2,H2,N2,O2,CO,H2S",0.95,0.0031130025252965,0.0,0.0046091298420092,0.0,0.01808663450219,0.008897835373809,0.0152933977566951
380,380,Random (Dirichlet),dirichlet,4,"CO2,CH4,O2,CO",0.98,0.0,0.0,0.0,0.002631124880016,0.0076080154895364,0.0097608596304475,0.0
411,411,Random (Dirichlet),dirichlet,4,"CO2,H2,Ar,CO",0.97,0.005752156180152,0.0217931927596102,0.0,0.0,0.0,0.0024546510602376,0.0
426,426,Random (Dirichlet),dirichlet,6,"CO2,H2,Ar,O2,CO,H2S",0.96,0.0201595960579176,0.0010872010628075,0.0,0.0,0.0094947546646794,0.0083734948288788,0.0008849533857164
475,475,Random (Dirichlet),dirichlet,6,"CO2,Ar,N2,O2,CO,H2S",0.96,0.0,0.031562682990049,0.0005342801012745,0.0,0.0006139699049443,0.0022186802019715,0.0050703868017604
503,503,Random (Dirichlet),dirichlet,2,"CO2,CH4",0.97,0.0,0.0,0.0,0.03,0.0,0.0,0.0
506,506,Random (Dirichlet),dirichlet,5,"CO2,H2,Ar,N2,CH4",0.95,0.0035429469413788,0.0269887507293259,0.0022470751640473,0.0172212271652477,0.0,0.0,0.0
510,510,Random (Dirichlet),dirichlet,3,"CO2,Ar,CH4",0.99,0.0,0.0027668160617583,0.0,0.0072331839382416,0.0,0.0,0.0
516,516,Random (Dirichlet),dirichlet,4,"CO2,H2,N2,CO",0.97,0.0044352379517316,0.0,0.013754656295876,0.0,0.0,0.0118101057523923,0.0
552,552,Random (Dirichlet),dirichlet,5,"CO2,Ar,CH4,O2,H2S",0.99,0.0,0.003139202822036,0.0,7.138173236993834e-05,0.0013125227852276,0.0,0.0054768926603664
647,647,Random (Dirichlet),dirichlet,6,"CO2,N2,CH4,O2,CO,H2S",0.99,0.0,0.0,0.0019117337754949,4.504214332194853e-06,0.0023012533141004,0.0016325854977315,0.0041499231983408
654,654,Random (Dirichlet),dirichlet,4,"CO2,Ar,CH4,CO",0.96,0.0,0.0244925380186,0.0,0.000217095579377,0.0,0.0152903664020229,0.0
707,707,Systematic,systematic_grid,4,"CO2,H2,N2,O2",0.95,0.0,0.0,0.04,0.0,0.01,0.0,0.0
718,718,Systematic,systematic_grid,4,"CO2,Ar,CH4,H2S",0.96,0.0,0.03,0.0,0.01,0.0,0.0,0.0
741,741,Systematic,systematic_grid,4,"CO2,Ar,N2,H2S",0.95,0.0,0.01,0.04,0.0,0.0,0.0,0.0
807,807,Systematic,systematic_grid,4,"CO2,Ar,CH4,H2S",0.95,0.0,0.01,0.0,0.0,0.0,0.0,0.04
825,825,Systematic,systematic_grid,4,"CO2,N2,CH4,CO",0.97,0.0,0.0,0.01,0.02,0.0,0.0,0.0
835,835,Systematic,systematic_grid,3,"CO2,Ar,CO",0.95,0.0,0.0,0.0,0.0,0.0,0.05,0.0
874,874,Systematic,systematic_grid,4,"CO2,N2,CH4,H2S",0.95,0.0,0.0,0.01,0.04,0.0,0.0,0.0
893,893,Systematic,systematic_grid,4,"CO2,Ar,N2,CH4",0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0
910,910,industrial_range,oxyfuel_unspecified_48,6,"CO2,H2,N2,O2,CO,H2S",0.9713600536228248,0.0125934234551268,0.0,0.0028829464315333,0.0,0.0131615764905149,1e-06,1e-06
